epoch,loss,perplexity,val_loss,val_perplexity
0,0.5323618650436401,1.7044583559036255,0.5245708227157593,1.6922708749771118
1,0.5316739082336426,1.7031906843185425,0.5269024968147278,1.6951245069503784
2,0.5311487913131714,1.7022920846939087,0.5233563184738159,1.6906626224517822
3,0.5289283990859985,1.698569416999817,0.5266203284263611,1.6935639381408691
4,0.5274069309234619,1.6959940195083618,0.5200875997543335,1.6838946342468262
5,0.5267313718795776,1.694838047027588,0.5226259827613831,1.6878468990325928
6,0.5262384414672852,1.6939070224761963,0.5207681655883789,1.6835038661956787
7,0.5239558219909668,1.6900888681411743,0.5162291526794434,1.6775373220443726
8,0.522618293762207,1.6879355907440186,0.5170121788978577,1.6797029972076416
9,0.5212985277175903,1.6855919361114502,0.5143625736236572,1.6732914447784424
10,0.5201708674430847,1.6836905479431152,0.5148904323577881,1.6750723123550415
11,0.5193671584129333,1.6822893619537354,0.5129396319389343,1.6709153652191162
12,0.5167425870895386,1.6779221296310425,0.5098978877067566,1.6683712005615234
13,0.5164211988449097,1.677391767501831,0.5092146396636963,1.665047287940979
14,0.5149588584899902,1.6749347448349,0.5082185864448547,1.6643903255462646
15,0.5141821503639221,1.6736197471618652,0.5115499496459961,1.6693766117095947
16,0.5126201510429382,1.671097993850708,0.5082167387008667,1.6629270315170288
17,0.5125272870063782,1.6707737445831299,0.5042552351951599,1.6569535732269287
18,0.5112349390983582,1.6686630249023438,0.5072795748710632,1.6615318059921265
19,0.5097101330757141,1.6661491394042969,0.505842387676239,1.6586581468582153
20,0.5087178349494934,1.6644545793533325,0.5036324262619019,1.6565407514572144
21,0.507935643196106,1.6632518768310547,0.5067484974861145,1.6603431701660156
22,0.506224513053894,1.660312294960022,0.5032527446746826,1.656606674194336
23,0.5052796602249146,1.6587382555007935,0.5019082427024841,1.6538933515548706
24,0.504364550113678,1.6572483777999878,0.5018921494483948,1.6518663167953491
25,0.503830075263977,1.6563524007797241,0.500410258769989,1.6514840126037598
26,0.5030313730239868,1.6551480293273926,0.4999539852142334,1.649794101715088
27,0.5018401741981506,1.6529979705810547,0.5023263692855835,1.6556203365325928
28,0.5002094507217407,1.6503113508224487,0.49871882796287537,1.6471924781799316
29,0.49912792444229126,1.6485627889633179,0.49598589539527893,1.6425607204437256
30,0.4982714354991913,1.647196888923645,0.4970683157444,1.6445192098617554
31,0.4980580508708954,1.6468416452407837,0.4979006052017212,1.6466842889785767
32,0.4967145323753357,1.644565224647522,0.49457594752311707,1.6415470838546753
33,0.49561941623687744,1.6427218914031982,0.49388447403907776,1.639768123626709
34,0.49603524804115295,1.6434861421585083,0.4960944652557373,1.6427831649780273
35,0.4944952428340912,1.6409815549850464,0.4947379231452942,1.643370509147644
36,0.4937562048435211,1.6397477388381958,0.4933680593967438,1.639678716659546
37,0.49219393730163574,1.6371588706970215,0.4919726848602295,1.6368920803070068
38,0.4911462366580963,1.6355161666870117,0.4909985065460205,1.6331850290298462
39,0.4916757345199585,1.6361963748931885,0.49240612983703613,1.63858962059021
